,src,time,label,ext_roll
16732,168,833891,0,2
16733,88819,833892,1,2
16734,75675,833892,1,2
16735,88190,833892,1,2
16736,49457,833892,1,2
16737,67280,833893,1,2
16738,91,833893,1,2
16739,75164,833893,1,2
16740,88819,833893,1,2
16741,91,833894,1,2
16742,1610,833894,1,2
16743,4,833895,1,2
16744,88819,833895,1,2
16745,75164,833895,1,2
16746,88190,833895,1,2
16747,88190,833895,1,2
16748,87783,833895,1,2
16749,91,833896,1,2
16750,75675,833896,1,2
16751,75675,833896,1,2
16752,4,833896,1,2
16753,4,833897,1,2
16754,4641,833897,1,2
16755,91,833897,1,2
16756,1022,833897,1,2
16757,3145,833898,0,2
16758,75164,833898,1,2
16759,88819,833898,1,2
16760,4,833898,1,2
16761,4,833898,1,2
16762,91,833898,1,2
16763,88819,833898,1,2
16764,75675,833899,1,2
16765,88819,833899,1,2
16766,4,833899,1,2
16767,7,833899,1,2
16768,85815,833899,0,2
16769,88819,833899,1,2
16770,933,833899,1,2
16771,1610,833900,1,2
16772,82,833900,1,2
16773,91,833900,1,2
16774,91,833900,1,2
16775,69368,833900,0,2
16776,1610,833900,1,2
16777,3145,833901,0,2
16778,4,833902,1,2
16779,88819,833902,1,2
16780,75675,833902,1,2
16781,3145,833902,0,2
16782,89136,833903,0,2
16783,75164,833903,1,2
16784,35936,833903,0,2
16785,246,833903,1,2
16786,4,833904,1,2
16787,88190,833904,1,2
16788,67280,833904,1,2
16789,91,833904,1,2
16790,50430,833905,0,2
16791,91,833905,1,2
16792,75675,833905,1,2
16793,4,833905,1,2
16794,4,833905,1,2
16795,88819,833905,1,2
16796,4,833906,1,2
16797,88819,833906,1,2
16798,75675,833906,1,2
16799,88,833906,1,2
16800,59038,833906,0,2
16801,91,833907,1,2
16802,76,833907,1,2
16803,87599,833907,0,2
16804,88819,833907,1,2
16805,88190,833908,1,2
16806,1022,833908,1,2
16807,88819,833908,1,2
16808,87599,833908,0,2
16809,88819,833908,1,2
16810,1610,833908,1,2
16811,80519,833909,1,2
16812,88819,833909,1,2
16813,80542,833909,0,2
16814,933,833909,1,2
16815,76832,833909,0,2
16816,75164,833909,1,2
16817,75675,833910,1,2
16818,88819,833910,1,2
16819,59038,833910,0,2
16820,75675,833911,1,2
16821,91,833911,1,2
16822,2089,833911,1,2
16823,168,833911,0,2
16824,91,833911,1,2
16825,88190,833911,1,2
16826,80542,833912,0,2
16827,75164,833912,1,2
16828,2126,833912,1,2
16829,80519,833912,1,2
16830,933,833912,1,2
16831,75164,833912,1,2
16832,69368,833912,0,2
16833,91,833912,1,2
16834,88819,833912,1,2
16835,88819,833913,1,2
16836,87849,833913,1,2
16837,370,833913,1,2
16838,89634,833913,0,2
16839,2017,833914,1,2
16840,91,833914,1,2
16841,91,833914,1,2
16842,91,833914,1,2
16843,75675,833914,1,2
16844,1610,833914,1,2
16845,87851,833914,1,2
16846,91,833915,1,2
16847,1022,833915,1,2
16848,87851,833915,1,2
16849,4,833915,1,2
16850,91,833916,1,2
16851,63596,833916,1,2
16852,91,833916,1,2
16853,49457,833916,1,2
16854,87864,833916,0,2
16855,88819,833916,1,2
16856,88819,833917,1,2
16857,75164,833917,1,2
16858,933,833917,1,2
16859,88819,833917,1,2
16860,46125,833918,0,2
16861,933,833918,1,2
16862,49457,833918,1,2
16863,88819,833918,1,2
16864,91,833919,1,2
16865,91,833919,1,2
16866,87783,833919,1,2
16867,6962,833919,0,2
16868,88190,833919,1,2
16869,1022,833919,1,2
16870,88819,833919,1,2
16871,88819,833919,1,2
16872,91,833920,1,2
16873,88819,833920,1,2
16874,88190,833920,1,2
16875,1964,833921,1,2
16876,87835,833921,1,2
16877,75675,833921,1,2
16878,2126,833922,1,2
16879,75675,833922,1,2
16880,4,833923,1,2
16881,67280,833923,1,2
16882,67280,833923,1,2
16883,88190,833923,1,2
16884,75164,833924,1,2
16885,2017,833924,1,2
16886,63596,833924,1,2
16887,84,833924,1,2
16888,685,833924,0,2
16889,89634,833924,0,2
16890,76832,833924,0,2
16891,1610,833924,1,2
16892,1610,833924,1,2
16893,91,833925,1,2
16894,75164,833926,1,2
16895,75164,833926,1,2
16896,91,833926,1,2
16897,4,833926,1,2
16898,88819,833926,1,2
16899,88819,833926,1,2
16900,370,833926,1,2
16901,35936,833928,0,2
16902,933,833928,1,2
16903,75164,833928,1,2
16904,933,833928,1,2
16905,88819,833929,1,2
16906,2089,833929,1,2
16907,3145,833929,0,2
16908,7,833929,1,2
16909,49457,833930,1,2
16910,91,833930,1,2
16911,80519,833930,1,2
16912,3302,833930,1,2
16913,2089,833930,1,2
16914,75164,833931,1,2
16915,1610,833931,1,2
16916,46125,833931,0,2
16917,75164,833932,1,2
16918,1610,833932,1,2
16919,18,833932,1,2
16920,75675,833932,1,2
16921,91,833932,1,2
16922,67280,833933,1,2
16923,1610,833933,1,2
16924,89634,833934,0,2
16925,685,833934,0,2
16926,75164,833935,1,2
16927,88819,833935,1,2
16928,91,833935,1,2
16929,1022,833936,1,2
16930,1022,833936,1,2
16931,88819,833936,1,2
16932,76,833937,1,2
16933,4,833937,1,2
16934,91,833938,1,2
16935,75164,833938,1,2
16936,91,833938,1,2
16937,4,833939,1,2
16938,91,833939,1,2
16939,3145,833939,0,2
16940,294,833939,1,2
16941,75164,833940,1,2
16942,69368,833940,0,2
16943,88819,833940,1,2
16944,4,833940,1,2
16945,4,833940,1,2
16946,4,833941,1,2
16947,1610,833941,1,2
16948,2089,833942,1,2
16949,46125,833942,0,2
16950,89136,833942,0,2
16951,91,833942,1,2
16952,75164,833943,1,2
16953,89136,833943,0,2
16954,933,833944,1,2
16955,91,833944,1,2
16956,2089,833944,1,2
16957,88819,833945,1,2
16958,1610,833945,1,2
16959,91,833945,1,2
16960,49670,833945,0,2
16961,91,833945,1,2
16962,1610,833945,1,2
16963,87783,833946,1,2
16964,88819,833946,1,2
16965,87599,833947,0,2
16966,76,833947,1,2
16967,67280,833947,1,2
16968,106,833947,1,2
16969,18,833947,1,2
16970,4,833948,1,2
16971,75164,833948,1,2
16972,67280,833948,1,2
16973,87849,833949,1,2
16974,91,833949,1,2
16975,88819,833949,1,2
16976,4,833949,1,2
16977,91,833950,1,2
16978,1610,833950,1,2
16979,91,833951,1,2
16980,6244,833951,0,2
16981,933,833951,1,2
16982,246,833951,1,2
16983,35936,833952,0,2
16984,2017,833952,1,2
16985,75164,833952,1,2
16986,91,833953,1,2
16987,91,833953,1,2
16988,88190,833953,1,2
16989,67280,833953,1,2
16990,4,833953,1,2
16991,85815,833953,0,2
16992,86282,833954,0,2
16993,46125,833954,0,2
16994,89634,833954,0,2
16995,89634,833955,0,2
16996,75164,833955,1,2
16997,76,833955,1,2
16998,75164,833955,1,2
16999,933,833957,1,2
17000,91,833957,1,2
17001,67280,833957,1,2
17002,75164,833957,1,2
17003,933,833957,1,2
17004,88819,833957,1,2
17005,91,833957,1,2
17006,1610,833958,1,2
17007,87849,833958,1,2
17008,91,833958,1,2
17009,4,833958,1,2
17010,91,833959,1,2
17011,40,833959,1,2
17012,87599,833959,0,2
17013,35936,833959,0,2
17014,2017,833959,1,2
17015,4,833960,1,2
17016,48,833960,1,2
17017,75164,833960,1,2
17018,88190,833960,1,2
17019,933,833961,1,2
17020,91,833961,1,2
17021,88190,833961,1,2
17022,76,833962,1,2
17023,1610,833962,1,2
17024,46125,833962,0,2
17025,2126,833962,1,2
17026,418,833962,1,2
17027,91,833962,1,2
17028,75164,833962,1,2
17029,2017,833962,1,2
17030,88819,833963,1,2
17031,91,833963,1,2
17032,933,833963,1,2
17033,23564,833963,0,2
17034,88819,833963,1,2
17035,4,833964,1,2
17036,1610,833964,1,2
17037,91,833964,1,2
17038,6768,833964,0,2
17039,91,833964,1,2
17040,91,833965,1,2
17041,1610,833965,1,2
17042,168,833965,0,2
17043,91,833966,1,2
17044,59038,833966,0,2
17045,48,833966,1,2
17046,685,833966,0,2
17047,2089,833966,1,2
17048,933,833966,1,2
17049,933,833966,1,2
17050,80519,833966,1,2
17051,91,833966,1,2
17052,88,833967,1,2
17053,685,833967,0,2
17054,23564,833967,0,2
17055,91,833967,1,2
17056,88819,833968,1,2
17057,88819,833968,1,2
17058,75164,833970,1,2
17059,402,833970,1,2
17060,75164,833970,1,2
17061,2089,833970,1,2
17062,76,833971,1,2
17063,75164,833971,1,2
17064,69368,833971,0,2
17065,75164,833972,1,2
17066,75164,833972,1,2
17067,87599,833972,0,2
17068,91,833972,1,2
17069,106,833972,1,2
17070,87835,833973,1,2
17071,91,833973,1,2
17072,91,833973,1,2
17073,91,833973,1,2
17074,87599,833973,0,2
17075,933,833974,1,2
17076,88190,833974,1,2
17077,87848,833974,1,2
17078,87599,833975,0,2
17079,50430,833975,0,2
17080,76,833976,1,2
17081,88190,833976,1,2
17082,91,833976,1,2
17083,933,833977,1,2
17084,91,833977,1,2
17085,933,833977,1,2
17086,246,833977,1,2
17087,2382,833977,1,2
17088,76,833977,1,2
17089,2017,833977,1,2
17090,91,833978,1,2
17091,89819,833978,0,2
17092,88190,833978,1,2
17093,4,833979,1,2
17094,75164,833979,1,2
17095,87599,833979,0,2
17096,35936,833979,0,2
17097,80542,833979,0,2
17098,1610,833979,1,2
17099,75675,833980,1,2
17100,46125,833980,0,2
17101,2126,833980,1,2
17102,80519,833980,1,2
17103,88819,833980,1,2
17104,933,833980,1,2
17105,4,833981,1,2
17106,46036,833981,0,2
17107,933,833981,1,2
17108,88819,833982,1,2
17109,87599,833982,0,2
17110,1610,833982,1,2
17111,49457,833983,1,2
17112,89136,833983,0,2
17113,88190,833983,1,2
17114,91,833983,1,2
17115,3770,833983,0,2
17116,75675,833984,1,2
17117,88190,833984,1,2
17118,933,833984,1,2
17119,91,833985,1,2
17120,685,833985,0,2
17121,1610,833985,1,2
17122,67280,833985,1,2
17123,91,833986,1,2
17124,91,833986,1,2
17125,91,833987,1,2
17126,933,833987,1,2
17127,88819,833987,1,2
17128,88819,833987,1,2
17129,75675,833987,1,2
17130,7,833988,1,2
17131,91,833988,1,2
17132,4,833988,1,2
17133,4,833989,1,2
17134,67280,833989,1,2
17135,91,833989,1,2
17136,75164,833990,1,2
17137,91,833990,1,2
17138,685,833990,0,2
17139,87864,833990,0,2
17140,91,833990,1,2
17141,46125,833990,0,2
17142,933,833991,1,2
17143,91,833992,1,2
17144,91,833992,1,2
17145,91,833992,1,2
17146,67280,833993,1,2
17147,89634,833993,0,2
17148,87783,833993,1,2
17149,3302,833993,1,2
17150,4,833994,1,2
17151,87599,833994,0,2
17152,91,833994,1,2
17153,4,833995,1,2
17154,4,833995,1,2
17155,402,833995,1,2
17156,69368,833995,0,2
17157,88819,833995,1,2
17158,3013,833995,1,2
17159,91,833996,1,2
17160,87853,833997,1,2
17161,933,833997,1,2
17162,4,833997,1,2
17163,4,833997,1,2
17164,89241,833998,1,2
17165,91,833998,1,2
17166,91,833998,1,2
17167,89136,833998,0,2
17168,75675,833999,1,2
17169,2089,833999,1,2
17170,40,834000,1,2
17171,3302,834000,1,2
17172,933,834001,1,2
17173,91,834001,1,2
17174,933,834001,1,2
17175,87783,834001,1,2
17176,3616,834001,1,2
17177,1022,834001,1,2
17178,75164,834001,1,2
17179,67280,834002,1,2
17180,2089,834002,1,2
17181,67280,834002,1,2
17182,933,834002,1,2
17183,80542,834003,0,2
17184,88819,834003,1,2
17185,89819,834004,0,2
17186,933,834004,1,2
17187,4,834004,1,2
17188,2017,834004,1,2
17189,91,834005,1,2
17190,933,834005,1,2
17191,4,834005,1,2
17192,91,834005,1,2
17193,91,834005,1,2
17194,91,834005,1,2
17195,4,834006,1,2
17196,4,834006,1,2
17197,88190,834006,1,2
17198,685,834006,0,2
17199,933,834006,1,2
17200,88819,834006,1,2
17201,89136,834006,0,2
17202,91,834007,1,2
17203,84,834007,1,2
17204,685,834007,0,2
17205,246,834008,1,2
17206,87835,834010,1,2
17207,91,834010,1,2
17208,91,834010,1,2
17209,685,834010,0,2
17210,91,834010,1,2
17211,76832,834011,0,2
17212,91,834011,1,2
17213,2126,834011,1,2
17214,3302,834011,1,2
17215,88819,834011,1,2
17216,75164,834012,1,2
17217,75675,834012,1,2
17218,402,834012,1,2
17219,91,834012,1,2
17220,88819,834013,1,2
17221,2089,834013,1,2
17222,2089,834013,1,2
17223,88819,834013,1,2
17224,88190,834013,1,2
17225,246,834014,1,2
17226,75675,834014,1,2
17227,4,834014,1,2
17228,4,834014,1,2
17229,91,834015,1,2
17230,246,834015,1,2
17231,4,834015,1,2
17232,933,834015,1,2
17233,87783,834015,1,2
17234,75164,834015,1,2
17235,23564,834016,0,2
17236,82,834016,1,2
17237,933,834016,1,2
17238,49457,834017,1,2
17239,63596,834017,1,2
17240,91,834017,1,2
17241,88819,834017,1,2
17242,2126,834019,1,2
17243,4,834019,1,2
17244,4,834019,1,2
17245,4,834019,1,2
17246,91,834019,1,2
17247,88819,834019,1,2
17248,87864,834019,0,2
17249,75164,834020,1,2
17250,91,834020,1,2
17251,685,834020,0,2
17252,933,834021,1,2
17253,91,834021,1,2
17254,91,834021,1,2
17255,91,834021,1,2
17256,80542,834022,0,2
17257,91,834022,1,2
17258,91,834023,1,2
17259,402,834023,1,2
17260,88190,834023,1,2
17261,4,834023,1,2
17262,76,834023,1,2
17263,4,834024,1,2
17264,75675,834024,1,2
17265,87599,834024,0,2
17266,88190,834024,1,2
17267,1610,834025,1,2
17268,933,834025,1,2
17269,75675,834025,1,2
17270,4,834025,1,2
17271,4,834025,1,2
17272,246,834026,1,2
17273,933,834026,1,2
17274,91,834026,1,2
17275,88819,834026,1,2
17276,75164,834026,1,2
17277,91,834026,1,2
17278,87864,834027,0,2
17279,246,834027,1,2
17280,91,834027,1,2
17281,35936,834028,0,2
17282,91,834028,1,2
17283,87783,834028,1,2
17284,91,834028,1,2
17285,5058,834028,0,2
17286,4,834029,1,2
17287,6894,834029,0,2
17288,1610,834029,1,2
17289,4,834029,1,2
17290,2017,834029,1,2
17291,370,834029,1,2
17292,69368,834029,0,2
17293,933,834029,1,2
17294,4,834030,1,2
17295,67280,834030,1,2
17296,4,834031,1,2
17297,91,834031,1,2
17298,91,834031,1,2
17299,91,834031,1,2
17300,1610,834032,1,2
17301,933,834033,1,2
17302,91,834033,1,2
17303,168,834033,0,2
17304,1022,834033,1,2
17305,402,834033,1,2
17306,50430,834033,0,2
17307,2017,834034,1,2
17308,1022,834034,1,2
17309,2017,834034,1,2
17310,168,834035,0,2
17311,91,834035,1,2
17312,59038,834035,0,2
17313,87847,834035,1,2
17314,933,834036,1,2
17315,91,834036,1,2
17316,89634,834036,0,2
17317,8259,834036,0,2
17318,48,834036,1,2
17319,1610,834037,1,2
17320,91,834037,1,2
17321,89634,834037,0,2
17322,88819,834038,1,2
17323,91,834039,1,2
17324,87848,834039,1,2
17325,89136,834039,0,2
17326,46125,834039,0,2
17327,246,834039,1,2
17328,91,834039,1,2
17329,4,834039,1,2
17330,48,834039,1,2
17331,168,834040,0,2
17332,89634,834040,0,2
17333,91,834040,1,2
17334,4,834040,1,2
17335,69368,834041,0,2
17336,933,834041,1,2
17337,91,834041,1,2
17338,67280,834041,1,2
17339,4,834041,1,2
17340,85815,834042,0,2
17341,1022,834042,1,2
17342,87851,834042,1,2
17343,2017,834043,1,2
17344,75164,834043,1,2
17345,80519,834043,1,2
17346,87783,834043,1,2
17347,91,834043,1,2
17348,1610,834043,1,2
17349,4,834044,1,2
17350,91,834044,1,2
17351,91,834044,1,2
17352,75675,834044,1,2
17353,88190,834044,1,2
17354,89136,834044,0,2
17355,2089,834044,1,2
17356,88190,834044,1,2
17357,67280,834044,1,2
17358,91,834045,1,2
17359,75164,834045,1,2
17360,88819,834045,1,2
17361,91,834045,1,2
17362,933,834045,1,2
17363,75164,834045,1,2
17364,91,834046,1,2
17365,933,834046,1,2
17366,85815,834046,0,2
17367,2089,834047,1,2
17368,933,834047,1,2
17369,88190,834048,1,2
17370,75164,834048,1,2
17371,75675,834048,1,2
17372,75164,834049,1,2
17373,67280,834049,1,2
17374,84,834049,1,2
17375,91,834049,1,2
17376,4,834049,1,2
17377,59038,834049,0,2
17378,75164,834049,1,2
17379,4,834050,1,2
17380,4,834050,1,2
17381,3302,834050,1,2
17382,2017,834050,1,2
17383,88819,834051,1,2
17384,2089,834051,1,2
17385,91,834051,1,2
17386,75164,834051,1,2
17387,87599,834051,0,2
17388,91,834052,1,2
17389,67280,834052,1,2
17390,87853,834052,1,2
17391,91,834052,1,2
17392,91,834052,1,2
17393,87864,834052,0,2
17394,933,834053,1,2
17395,75164,834053,1,2
17396,3145,834053,0,2
17397,59038,834053,0,2
17398,59038,834053,0,2
17399,67280,834054,1,2
17400,89819,834054,0,2
17401,91,834054,1,2
17402,91,834055,1,2
17403,4,834055,1,2
17404,87853,834055,1,2
17405,49457,834055,1,2
17406,49457,834055,1,2
17407,67280,834055,1,2
17408,59038,834056,0,2
17409,1022,834056,1,2
17410,1610,834056,1,2
17411,75164,834057,1,2
17412,91,834057,1,2
17413,91,834058,1,2
17414,402,834058,1,2
17415,933,834058,1,2
17416,2017,834058,1,2
17417,2126,834058,1,2
17418,933,834058,1,2
17419,87864,834059,0,2
17420,2126,834059,1,2
17421,4,834059,1,2
17422,88190,834059,1,2
17423,1610,834060,1,2
17424,1610,834060,1,2
17425,933,834060,1,2
17426,75164,834060,1,2
17427,91,834060,1,2
17428,1964,834060,1,2
17429,91,834061,1,2
17430,402,834062,1,2
17431,91,834062,1,2
17432,67280,834062,1,2
17433,91,834062,1,2
17434,67280,834062,1,2
17435,48,834062,1,2
17436,3145,834063,0,2
17437,91,834063,1,2
17438,89136,834064,0,2
17439,933,834064,1,2
17440,87864,834064,0,2
17441,402,834065,1,2
17442,3522,834065,1,2
17443,4,834065,1,2
17444,91,834066,1,2
17445,87783,834066,1,2
17446,46125,834066,0,2
17447,88819,834067,1,2
17448,2017,834067,1,2
17449,91,834068,1,2
17450,88819,834068,1,2
17451,88190,834068,1,2
17452,67280,834069,1,2
17453,91,834069,1,2
17454,91,834069,1,2
17455,933,834069,1,2
17456,91,834069,1,2
17457,4,834069,1,2
17458,91,834070,1,2
17459,88819,834070,1,2
17460,246,834070,1,2
17461,91,834070,1,2
17462,933,834070,1,2
17463,49670,834070,0,2
17464,91,834070,1,2
17465,91,834070,1,2
17466,76,834070,1,2
17467,88819,834070,1,2
17468,1610,834070,1,2
17469,88819,834071,1,2
17470,75164,834071,1,2
17471,91,834071,1,2
17472,3013,834071,1,2
17473,1610,834071,1,2
17474,91,834071,1,2
17475,91,834071,1,2
17476,75164,834072,1,2
17477,88190,834072,1,2
17478,91,834072,1,2
17479,2017,834072,1,2
17480,50430,834073,0,2
17481,48,834073,1,2
17482,4,834073,1,2
17483,88190,834073,1,2
17484,5058,834074,0,2
17485,91,834074,1,2
17486,4,834074,1,2
17487,88819,834074,1,2
17488,89136,834074,0,2
17489,69368,834075,0,2
17490,2126,834075,1,2
17491,91,834075,1,2
17492,933,834075,1,2
17493,87853,834075,1,2
17494,91,834076,1,2
17495,1022,834077,1,2
17496,91,834078,1,2
17497,89136,834078,0,2
17498,91,834078,1,2
17499,88819,834078,1,2
17500,2089,834078,1,2
17501,88190,834079,1,2
17502,67280,834079,1,2
17503,75164,834079,1,2
17504,4,834079,1,2
17505,246,834079,1,2
17506,4,834079,1,2
17507,4,834079,1,2
17508,4,834080,1,2
17509,75675,834080,1,2
17510,4,834080,1,2
17511,87783,834080,1,2
17512,91,834080,1,2
17513,91,834080,1,2
17514,4,834080,1,2
17515,87599,834080,0,2
17516,91,834081,1,2
17517,91,834082,1,2
17518,89136,834082,0,2
17519,1610,834082,1,2
17520,91,834082,1,2
17521,75164,834083,1,2
17522,88819,834083,1,2
17523,91,834083,1,2
17524,76832,834083,0,2
17525,4,834083,1,2
17526,75164,834083,1,2
17527,4,834084,1,2
17528,294,834084,1,2
17529,87853,834084,1,2
17530,46036,834085,0,2
17531,2017,834085,1,2
17532,75164,834085,1,2
17533,88819,834085,1,2
17534,91,834086,1,2
17535,91,834087,1,2
17536,2017,834087,1,2
17537,3013,834087,1,2
17538,75164,834088,1,2
17539,75164,834088,1,2
17540,35936,834088,0,2
17541,2089,834089,1,2
17542,4,834089,1,2
17543,91,834089,1,2
17544,87864,834089,0,2
17545,91,834092,1,2
17546,4,834092,1,2
17547,4,834092,1,2
17548,3145,834093,0,2
17549,75675,834093,1,2
17550,2382,834094,1,2
17551,91,834095,1,2
17552,91,834095,1,2
17553,2017,834095,1,2
17554,75164,834095,1,2
17555,106,834095,1,2
17556,87864,834096,0,2
17557,76832,834096,0,2
17558,91,834096,1,2
17559,91,834096,1,2
17560,32083,834097,1,2
17561,91,834097,1,2
17562,91,834097,1,2
17563,88190,834097,1,2
17564,75164,834098,1,2
17565,91,834099,1,2
17566,91,834099,1,2
17567,89634,834099,0,2
17568,88190,834099,1,2
17569,2089,834100,1,2
17570,91,834100,1,2
17571,7,834100,1,2
17572,2017,834100,1,2
17573,4,834100,1,2
17574,7,834101,1,2
17575,933,834102,1,2
17576,3302,834102,1,2
17577,91,834103,1,2
17578,88819,834103,1,2
17579,91,834104,1,2
17580,91,834104,1,2
17581,4,834104,1,2
17582,246,834105,1,2
17583,2017,834106,1,2
17584,246,834106,1,2
17585,3302,834107,1,2
17586,933,834107,1,2
17587,933,834107,1,2
17588,82,834107,1,2
17589,88819,834108,1,2
17590,35936,834108,0,2
17591,87783,834108,1,2
17592,88819,834108,1,2
17593,933,834108,1,2
17594,2126,834109,1,2
17595,67280,834109,1,2
17596,1610,834109,1,2
17597,91,834109,1,2
17598,933,834109,1,2
17599,933,834110,1,2
17600,88190,834110,1,2
17601,75164,834110,1,2
17602,91,834110,1,2
17603,4,834110,1,2
17604,75675,834111,1,2
17605,4,834111,1,2
17606,4,834111,1,2
17607,75164,834111,1,2
17608,48,834111,1,2
17609,1964,834112,1,2
17610,2089,834112,1,2
17611,4,834112,1,2
17612,4,834112,1,2
17613,91,834113,1,2
17614,87783,834113,1,2
17615,4,834113,1,2
17616,685,834114,0,2
17617,3145,834114,0,2
17618,88190,834114,1,2
17619,89634,834114,0,2
17620,3013,834114,1,2
17621,1610,834114,1,2
17622,87599,834114,0,2
17623,91,834115,1,2
17624,91,834115,1,2
17625,4,834115,1,2
17626,685,834115,0,2
17627,75164,834116,1,2
17628,685,834116,0,2
17629,88190,834116,1,2
17630,1610,834117,1,2
17631,89136,834117,0,2
17632,91,834117,1,2
17633,75164,834118,1,2
17634,4,834118,1,2
17635,35936,834118,0,2
17636,88819,834118,1,2
17637,91,834118,1,2
17638,4,834119,1,2
17639,685,834119,0,2
17640,89136,834120,0,2
17641,685,834120,0,2
17642,75164,834122,1,2
17643,91,834123,1,2
17644,91,834123,1,2
17645,91,834123,1,2
17646,91,834123,1,2
17647,75675,834124,1,2
17648,91,834124,1,2
17649,4,834124,1,2
17650,49457,834125,1,2
17651,4,834125,1,2
17652,4,834125,1,2
17653,4,834125,1,2
17654,88819,834126,1,2
17655,49670,834126,0,2
17656,46036,834126,0,2
17657,88819,834126,1,2
17658,91,834127,1,2
17659,6244,834127,0,2
17660,1610,834128,1,2
17661,685,834128,0,2
17662,933,834128,1,2
17663,87848,834129,1,2
17664,2089,834129,1,2
17665,75164,834129,1,2
17666,88819,834129,1,2
17667,75164,834129,1,2
17668,294,834130,1,2
17669,1610,834130,1,2
17670,75164,834130,1,2
17671,4,834130,1,2
17672,4,834130,1,2
17673,91,834131,1,2
17674,685,834131,0,2
17675,4,834131,1,2
17676,933,834131,1,2
17677,91,834131,1,2
17678,88819,834132,1,2
17679,80542,834132,0,2
17680,87599,834132,0,2
17681,89634,834133,0,2
17682,1610,834133,1,2
17683,76832,834134,0,2
17684,88190,834134,1,2
17685,2017,834134,1,2
17686,76832,834134,0,2
17687,4,834135,1,2
17688,4,834135,1,2
17689,75164,834135,1,2
17690,2017,834135,1,2
17691,370,834135,1,2
17692,91,834136,1,2
17693,46125,834136,0,2
17694,91,834136,1,2
17695,933,834136,1,2
17696,75164,834137,1,2
17697,18,834137,1,2
17698,1964,834137,1,2
17699,91,834137,1,2
17700,59038,834138,0,2
17701,50430,834138,0,2
17702,75675,834138,1,2
17703,2017,834138,1,2
17704,6894,834139,0,2
17705,87835,834139,1,2
17706,91,834139,1,2
17707,87783,834139,1,2
17708,3302,834139,1,2
17709,88,834139,1,2
17710,2126,834139,1,2
17711,89136,834139,0,2
17712,50430,834139,0,2
17713,88190,834140,1,2
17714,1610,834140,1,2
17715,4,834140,1,2
17716,91,834141,1,2
17717,75164,834141,1,2
17718,88190,834141,1,2
17719,91,834141,1,2
17720,933,834141,1,2
17721,91,834142,1,2
17722,933,834142,1,2
17723,2126,834142,1,2
17724,91,834142,1,2
17725,2017,834142,1,2
17726,87864,834143,0,2
17727,91,834143,1,2
17728,88819,834143,1,2
17729,933,834144,1,2
17730,1610,834144,1,2
17731,49588,834144,0,2
17732,1022,834145,1,2
17733,75164,834145,1,2
17734,933,834145,1,2
17735,933,834145,1,2
17736,3522,834146,1,2
17737,75675,834146,1,2
17738,75675,834146,1,2
17739,91,834146,1,2
17740,91,834146,1,2
17741,48,834147,1,2
17742,88819,834147,1,2
17743,1610,834147,1,2
17744,75675,834147,1,2
17745,91,834147,1,2
17746,91,834147,1,2
17747,90,834147,1,2
17748,91,834148,1,2
17749,87848,834149,1,2
17750,88819,834149,1,2
17751,49588,834149,0,2
17752,1022,834149,1,2
17753,1610,834149,1,2
17754,88819,834149,1,2
17755,4,834149,1,2
17756,87783,834150,1,2
17757,4,834150,1,2
17758,67280,834150,1,2
17759,4,834150,1,2
17760,3302,834151,1,2
17761,4,834151,1,2
17762,246,834151,1,2
17763,87599,834151,0,2
17764,59038,834151,0,2
17765,35936,834151,0,2
17766,91,834151,1,2
17767,933,834152,1,2
17768,1022,834152,1,2
17769,2089,834152,1,2
17770,933,834152,1,2
17771,50430,834152,0,2
17772,91,834152,1,2
17773,87848,834152,1,2
17774,91,834153,1,2
17775,75675,834153,1,2
17776,75164,834153,1,2
17777,75675,834153,1,2
17778,75675,834154,1,2
17779,46125,834155,0,2
17780,80519,834155,1,2
17781,91,834156,1,2
17782,4,834156,1,2
17783,91,834156,1,2
17784,2089,834156,1,2
17785,75675,834156,1,2
17786,91,834156,1,2
17787,87864,834156,0,2
17788,88819,834157,1,2
17789,1022,834157,1,2
17790,2017,834157,1,2
17791,294,834157,1,2
17792,76,834157,1,2
17793,1610,834157,1,2
17794,4,834159,1,2
17795,89819,834159,0,2
17796,88819,834159,1,2
17797,370,834159,1,2
17798,4,834159,1,2
17799,91,834160,1,2
17800,3302,834160,1,2
17801,91,834161,1,2
17802,1610,834161,1,2
17803,91,834161,1,2
17804,75164,834162,1,2
17805,75675,834162,1,2
17806,88190,834162,1,2
17807,294,834163,1,2
17808,49588,834163,0,2
17809,76,834163,1,2
17810,91,834164,1,2
17811,4,834164,1,2
17812,49457,834165,1,2
17813,49588,834165,0,2
17814,933,834165,1,2
17815,4,834165,1,2
17816,4,834165,1,2
17817,4,834165,1,2
17818,91,834166,1,2
17819,75675,834166,1,2
17820,933,834167,1,2
17821,75675,834168,1,2
17822,91,834168,1,2
17823,75675,834168,1,2
17824,84,834168,1,2
17825,88819,834168,1,2
17826,89634,834168,0,2
17827,19544,834168,1,2
17828,91,834169,1,2
17829,75164,834170,1,2
17830,246,834170,1,2
17831,1964,834170,1,2
17832,80519,834170,1,2
17833,91,834170,1,2
17834,91,834170,1,2
17835,88819,834171,1,2
17836,85815,834171,0,2
17837,75675,834171,1,2
17838,91,834171,1,2
17839,1022,834172,1,2
17840,91,834172,1,2
17841,75164,834172,1,2
17842,87849,834173,1,2
17843,2126,834173,1,2
17844,75675,834173,1,2
